image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_163_13.jpg,105,0.7561342120170593,623,1796,1426,2632
VAIPE_P_163_14.jpg,107,1.0,1871,1255,2299,2107
VAIPE_P_163_14.jpg,91,0.991738736629486,812,1559,1530,2020
VAIPE_P_163_14.jpg,43,0.6416992545127869,1064,1931,1681,2711
VAIPE_P_163_15.jpg,105,0.8642800450325012,1356,1203,2329,1789
VAIPE_P_163_15.jpg,91,0.9913568496704102,2206,1654,3027,2209
VAIPE_P_163_15.jpg,43,0.6740825176239014,2064,1068,2978,1825
VAIPE_P_163_16.jpg,107,1.0,2244,1396,2672,2320
VAIPE_P_163_16.jpg,43,0.5972580909729004,1923,336,2564,1295
VAIPE_P_163_16.jpg,91,0.9862090349197388,1402,1306,2097,2001
VAIPE_P_163_17.jpg,91,0.9895156621932985,1045,2016,1596,2737
VAIPE_P_163_17.jpg,107,1.0,1283,1807,1971,2611
VAIPE_P_163_17.jpg,43,0.5804669260978699,1498,1597,2236,2377
VAIPE_P_163_18.jpg,91,0.9931328892707824,1175,1890,1682,2687
VAIPE_P_163_18.jpg,105,0.9066160917282104,587,1923,1196,2925
VAIPE_P_163_18.jpg,43,0.7410165071487427,1482,2103,2069,3046
VAIPE_P_163_19.jpg,105,0.8131693601608276,467,923,1111,1963
VAIPE_P_163_19.jpg,91,0.9915617108345032,1230,2060,1814,2835
VAIPE_P_163_19.jpg,107,1.0,2125,1470,2926,2203
VAIPE_P_163_2.jpg,43,0.6659382581710815,752,2137,1217,3017
VAIPE_P_163_2.jpg,91,0.9903807044029236,1748,1747,2166,2372
VAIPE_P_163_2.jpg,105,0.8925787806510925,1199,1184,1968,1770
VAIPE_P_163_20.jpg,105,0.4555753767490387,2173,1902,2727,2340
VAIPE_P_163_20.jpg,107,1.0,865,2570,1354,2943
VAIPE_P_163_20.jpg,91,0.987339735031128,353,1678,823,2010
VAIPE_P_163_20.jpg,107,1.0,472,1452,1019,1852
VAIPE_P_163_21.jpg,105,0.8053178787231445,585,1778,1145,2436
VAIPE_P_163_21.jpg,91,0.9922853708267212,1460,2676,1809,3352
VAIPE_P_163_21.jpg,107,1.0,1047,2677,1386,3501
VAIPE_P_163_21.jpg,107,1.0,1193,2249,1856,2727
VAIPE_P_163_22.jpg,105,0.4345424771308899,1182,2024,1583,2499
VAIPE_P_163_22.jpg,107,1.0,550,1971,1059,2283
VAIPE_P_163_22.jpg,91,0.990830421447754,1507,2022,1857,2438
VAIPE_P_163_22.jpg,107,1.0,1233,1617,1700,2067
VAIPE_P_163_23.jpg,105,0.6198574304580688,1083,1574,1635,2025
VAIPE_P_163_23.jpg,91,0.9824591875076294,1649,2214,2097,2668
VAIPE_P_163_23.jpg,107,1.0,782,2402,1317,2791
VAIPE_P_163_23.jpg,107,1.0,640,1379,1214,1842
VAIPE_P_163_24.jpg,107,1.0,509,1613,1035,1912
VAIPE_P_163_24.jpg,107,1.0,1139,1888,1431,2411
VAIPE_P_163_24.jpg,91,0.9835198521614076,1324,1883,1723,2242
VAIPE_P_163_24.jpg,107,1.0,1394,1714,1887,2111
VAIPE_P_163_25.jpg,105,0.7036188244819641,461,2152,1096,2480
VAIPE_P_163_25.jpg,107,1.0,1280,1718,1618,2282
VAIPE_P_163_25.jpg,91,0.9860191345214844,1839,1832,2352,2224
VAIPE_P_163_25.jpg,107,1.0,880,1507,1335,2082
VAIPE_P_163_26.jpg,105,0.4049662351608276,1142,1394,1822,1758
VAIPE_P_163_26.jpg,107,1.0,1623,1514,2212,1962
VAIPE_P_163_26.jpg,91,0.9913275837898254,1545,2554,2008,3151
VAIPE_P_163_26.jpg,107,1.0,1222,2517,1744,3213
VAIPE_P_163_27.jpg,105,0.3548116087913513,1619,1997,2084,2442
VAIPE_P_163_27.jpg,107,1.0,1376,2478,1892,2760
VAIPE_P_163_27.jpg,91,0.989543914794922,1516,1698,1987,1970
VAIPE_P_163_27.jpg,107,1.0,896,1907,1330,2399
VAIPE_P_163_28.jpg,105,0.7698397636413574,1404,1232,1944,2104
VAIPE_P_163_28.jpg,91,0.9918708801269532,1609,2594,2092,3417
VAIPE_P_163_28.jpg,107,1.0,968,2690,1377,3652
VAIPE_P_163_28.jpg,107,1.0,1101,1879,1487,2710
VAIPE_P_163_29.jpg,91,0.9881603717803956,641,1515,1172,2099
VAIPE_P_163_29.jpg,105,0.4151891469955444,1999,1847,2375,2603
VAIPE_P_163_29.jpg,107,1.0,1078,1601,1747,2095
VAIPE_P_163_29.jpg,107,1.0,1184,1968,1874,2548
VAIPE_P_163_3.jpg,91,0.9914315938949584,1753,1438,2218,2109
VAIPE_P_163_3.jpg,105,0.8292701840400696,1109,2057,1539,2893
VAIPE_P_163_3.jpg,107,1.0,1660,2091,2427,2676
VAIPE_P_163_30.jpg,107,1.0,1393,1642,1625,2183
VAIPE_P_163_30.jpg,91,0.9784011840820312,1140,1684,1442,2120
VAIPE_P_163_30.jpg,107,1.0,960,1553,1297,2057
VAIPE_P_163_30.jpg,107,1.0,1677,1799,1902,2290
VAIPE_P_163_31.jpg,105,0.2778487503528595,1269,1193,1519,1712
VAIPE_P_163_31.jpg,91,0.9875118732452391,1361,1687,1667,2084
VAIPE_P_163_31.jpg,107,1.0,1034,1548,1364,2040
VAIPE_P_163_31.jpg,107,1.0,1431,2072,1838,2432
VAIPE_P_163_32.jpg,105,0.7524603605270386,1426,1409,2171,2029
VAIPE_P_163_32.jpg,91,0.9902225732803344,1523,2917,1906,3667
VAIPE_P_163_32.jpg,107,1.0,1135,2871,1530,3766
VAIPE_P_163_32.jpg,107,1.0,1309,2115,1664,2877
VAIPE_P_163_33.jpg,107,1.0,1029,1713,1373,2501
VAIPE_P_163_33.jpg,105,0.6713146567344666,1379,1582,1756,2443
VAIPE_P_163_33.jpg,107,1.0,1153,2471,1527,3382
VAIPE_P_163_33.jpg,91,0.9946590065956116,1427,2537,1831,3289
VAIPE_P_163_34.jpg,91,0.991975724697113,1450,2602,1789,3242
VAIPE_P_163_34.jpg,105,0.6823570132255554,1117,1512,1765,2042
VAIPE_P_163_34.jpg,107,1.0,1176,2608,1505,3407
VAIPE_P_163_34.jpg,107,1.0,1255,1965,1596,2623
VAIPE_P_163_35.jpg,105,0.7877709865570068,1668,1273,2529,2013
VAIPE_P_163_35.jpg,91,0.992764413356781,1587,2637,2027,3456
VAIPE_P_163_35.jpg,107,1.0,1065,2727,1487,3696
VAIPE_P_163_35.jpg,107,1.0,814,2180,1561,2805
VAIPE_P_163_36.jpg,107,1.0,1179,1698,1527,2503
VAIPE_P_163_36.jpg,105,0.6393206119537354,1400,1403,1809,2284
VAIPE_P_163_36.jpg,91,0.9923686385154724,1449,2345,2068,3024
VAIPE_P_163_36.jpg,107,1.0,2092,1726,2824,2629
VAIPE_P_163_37.jpg,107,1.0,446,1709,861,2358
VAIPE_P_163_37.jpg,107,1.0,1947,2238,2567,2692
VAIPE_P_163_37.jpg,107,1.0,1637,1786,2249,2189
VAIPE_P_163_37.jpg,91,0.9877806901931764,2095,1508,2599,2025
VAIPE_P_163_38.jpg,91,0.9916692972183228,1231,2162,1770,2817
VAIPE_P_163_38.jpg,105,0.8300497531890869,805,1933,1338,2751
VAIPE_P_163_38.jpg,107,1.0,1179,1299,1690,2062
VAIPE_P_163_38.jpg,107,1.0,1605,1990,2073,2881
VAIPE_P_163_39.jpg,105,0.5825722217559814,556,1370,1115,2146
VAIPE_P_163_39.jpg,107,1.0,925,2220,1401,2966
VAIPE_P_163_39.jpg,91,0.9904043674468994,1457,2947,1843,3716
VAIPE_P_163_39.jpg,107,1.0,1084,2920,1461,3833
VAIPE_P_163_4.jpg,105,0.766364574432373,913,1727,1610,2547
VAIPE_P_163_4.jpg,91,0.9905425906181335,1385,1846,2134,2318
VAIPE_P_163_4.jpg,43,0.7420462369918823,1111,1117,1879,1922
VAIPE_P_163_5.jpg,105,0.6713520884513855,946,2250,1528,3155
VAIPE_P_163_5.jpg,91,0.9924672245979308,1963,1543,2533,2074
VAIPE_P_163_5.jpg,43,0.5221679210662842,1198,1142,1936,1854
VAIPE_P_163_6.jpg,105,0.5971257090568542,1479,1867,2321,2227
VAIPE_P_163_6.jpg,91,0.9903884530067444,593,2067,1219,2693
VAIPE_P_163_6.jpg,43,0.5651686787605286,1591,1055,2143,1886
VAIPE_P_163_7.jpg,105,0.5658759474754333,855,1171,1918,1673
VAIPE_P_163_7.jpg,91,0.9925379157066344,1541,2451,2242,3187
VAIPE_P_163_7.jpg,43,0.5875067710876465,901,1556,1792,2415
VAIPE_P_163_8.jpg,91,0.9913751482963562,1565,2042,1941,2684
VAIPE_P_163_8.jpg,43,0.7317894101142883,1112,1326,1578,2126
VAIPE_P_163_8.jpg,105,0.751214325428009,736,1946,1428,2629
VAIPE_P_163_9.jpg,91,0.9916673302650452,1138,1615,1849,2368
VAIPE_P_163_9.jpg,105,0.5169059634208679,1593,2095,2405,2951
VAIPE_P_163_9.jpg,43,0.6279119253158569,758,2198,1556,3108
VAIPE_P_164_0.jpg,95,0.962785005569458,1313,1602,1726,1986
VAIPE_P_164_0.jpg,24,0.9543514251708984,872,1939,1256,2778
VAIPE_P_164_0.jpg,24,0.7911765575408936,1146,1890,1544,2711
VAIPE_P_164_1.jpg,95,0.9429858922958374,1476,1744,1879,2142
VAIPE_P_164_1.jpg,24,0.948764443397522,1935,2219,2462,3018
VAIPE_P_164_1.jpg,24,0.9191927313804626,1663,2149,2191,2916
VAIPE_P_164_10.jpg,24,0.9668115377426147,1153,1444,1665,2174
VAIPE_P_164_10.jpg,95,0.6655359268188477,1676,1826,2033,2190
VAIPE_P_164_10.jpg,24,0.9696193933486938,1415,1913,1993,2610
VAIPE_P_164_11.jpg,95,0.9522747993469238,1605,1818,1975,2204
VAIPE_P_164_11.jpg,24,0.6196269989013672,1330,1577,1672,2379
VAIPE_P_164_11.jpg,24,0.8443700671195984,869,1744,1217,2552
VAIPE_P_164_12.jpg,95,0.9600228071212769,1219,1824,1644,2229
VAIPE_P_164_12.jpg,24,0.869911789894104,991,2212,1875,2631
VAIPE_P_164_12.jpg,24,0.9169434905052184,999,1514,1866,1895
VAIPE_P_164_13.jpg,95,0.9409592151641846,1562,1535,1936,1923
VAIPE_P_164_13.jpg,24,0.957310438156128,997,1938,1728,2542
VAIPE_P_164_13.jpg,24,0.935149312019348,1144,1248,1848,1831
VAIPE_P_164_14.jpg,95,0.9518239498138428,900,1835,1286,2223
VAIPE_P_164_14.jpg,24,0.9642891883850098,1428,2198,2164,2805
VAIPE_P_164_14.jpg,24,0.9324159622192384,1644,1461,2244,2155
VAIPE_P_164_15.jpg,95,0.9393752813339232,1528,1609,1891,1971
VAIPE_P_164_15.jpg,24,0.8822741508483887,2060,1695,2500,2384
VAIPE_P_164_15.jpg,24,0.9307504296302797,1748,1865,2173,2561
VAIPE_P_164_16.jpg,95,0.8362447619438171,2030,753,2411,1152
VAIPE_P_164_16.jpg,107,1.0,1464,1694,2244,2062
VAIPE_P_164_16.jpg,107,1.0,1419,504,2196,1056
VAIPE_P_164_17.jpg,107,1.0,1561,2641,2270,2994
VAIPE_P_164_17.jpg,95,0.9474250078201294,1631,2289,1956,2647
VAIPE_P_164_17.jpg,107,1.0,1058,2203,1761,2769
VAIPE_P_164_18.jpg,95,0.9280770421028136,1993,1900,2396,2282
VAIPE_P_164_18.jpg,107,1.0,2266,1191,2662,1787
VAIPE_P_164_18.jpg,107,1.0,2000,1587,2718,2111
VAIPE_P_164_19.jpg,95,0.928391456604004,1143,1950,1500,2317
VAIPE_P_164_19.jpg,107,1.0,438,1846,1161,2335
VAIPE_P_164_19.jpg,107,1.0,1569,1851,2191,2448
VAIPE_P_164_2.jpg,95,0.7074989080429077,1583,2455,1927,2788
VAIPE_P_164_2.jpg,24,0.8761467933654785,878,1655,1457,2265
VAIPE_P_164_2.jpg,24,0.9178245663642884,1375,2108,2035,2612
VAIPE_P_164_20.jpg,95,0.9345609545707704,913,1560,1339,1974
VAIPE_P_164_20.jpg,107,1.0,1527,901,2323,1329
VAIPE_P_164_20.jpg,107,1.0,2180,807,2627,1576
VAIPE_P_164_21.jpg,95,0.7694286108016968,1500,1525,1923,1966
VAIPE_P_164_21.jpg,107,1.0,606,1547,1582,2190
VAIPE_P_164_21.jpg,107,1.0,1385,1940,2329,2425
VAIPE_P_164_22.jpg,95,0.8317607045173645,1720,1376,2066,1664
VAIPE_P_164_22.jpg,107,1.0,1459,1133,2143,1476
VAIPE_P_164_22.jpg,107,1.0,1186,913,1920,1257
VAIPE_P_164_23.jpg,95,0.9054198265075684,1438,1386,1760,1687
VAIPE_P_164_23.jpg,107,1.0,273,2108,688,2882
VAIPE_P_164_23.jpg,107,1.0,1233,2222,1759,2941
VAIPE_P_164_24.jpg,107,1.0,1271,2489,1838,2881
VAIPE_P_164_24.jpg,95,0.8345327377319336,1696,2168,1975,2500
VAIPE_P_164_24.jpg,107,1.0,1784,2220,2296,2852
VAIPE_P_164_25.jpg,107,1.0,1504,2632,2718,3024
VAIPE_P_164_25.jpg,95,0.916598618030548,2860,1341,3199,1690
VAIPE_P_164_25.jpg,107,1.0,705,1136,1362,1881
VAIPE_P_164_25.jpg,107,1.0,982,369,1618,1010
VAIPE_P_164_26.jpg,95,0.9281753897666932,2833,1402,3220,1744
VAIPE_P_164_26.jpg,107,1.0,1081,916,1823,1322
VAIPE_P_164_26.jpg,107,1.0,1410,1489,2111,2193
VAIPE_P_164_27.jpg,95,0.9251947999000548,1150,1659,1431,1916
VAIPE_P_164_27.jpg,107,1.0,1592,1549,2123,1966
VAIPE_P_164_27.jpg,107,1.0,1320,1541,1662,2060
VAIPE_P_164_28.jpg,95,0.9311885237693788,1957,1383,2242,1648
VAIPE_P_164_28.jpg,107,1.0,656,2212,1341,2661
VAIPE_P_164_28.jpg,107,1.0,1444,2531,2064,3218
VAIPE_P_164_29.jpg,95,0.9415978789329528,1728,1191,2202,1573
VAIPE_P_164_29.jpg,107,1.0,1299,688,2101,1243
VAIPE_P_164_29.jpg,107,1.0,1861,1543,2945,2177
VAIPE_P_164_3.jpg,24,0.911421835422516,711,1435,1512,1799
VAIPE_P_164_3.jpg,95,0.958930253982544,927,1731,1330,2119
VAIPE_P_164_3.jpg,24,0.9522961378097534,1704,1345,2311,2062
VAIPE_P_164_30.jpg,95,0.9232035875320436,2032,1100,2381,1428
VAIPE_P_164_30.jpg,107,1.0,1484,984,2048,1551
VAIPE_P_164_30.jpg,107,1.0,1960,1812,2752,2387
VAIPE_P_164_31.jpg,95,0.9479741454124452,1155,2215,1484,2592
VAIPE_P_164_31.jpg,107,1.0,1256,2270,1784,2983
VAIPE_P_164_31.jpg,107,1.0,1620,1873,2366,2207
VAIPE_P_164_32.jpg,95,0.8962600827217102,2138,1248,2408,1471
VAIPE_P_164_32.jpg,107,1.0,1872,1306,2163,1800
VAIPE_P_164_32.jpg,107,1.0,2321,950,2626,1332
VAIPE_P_164_33.jpg,95,0.9381568431854248,1015,1836,1479,2291
VAIPE_P_164_33.jpg,107,1.0,2021,639,2395,1405
VAIPE_P_164_33.jpg,107,1.0,1354,883,2128,1223
VAIPE_P_164_4.jpg,95,0.919127345085144,1218,1810,1563,2116
VAIPE_P_164_4.jpg,24,0.879225492477417,1617,1949,2330,2320
VAIPE_P_164_4.jpg,24,0.940053939819336,1719,2236,2156,2946
VAIPE_P_164_5.jpg,95,0.7176386117935181,1597,1849,1937,2104
VAIPE_P_164_5.jpg,24,0.8706888556480408,1479,2045,1884,2733
VAIPE_P_164_5.jpg,24,0.9056620597839355,1602,1505,2214,2100
VAIPE_P_164_6.jpg,95,0.9584981203079224,1035,1431,1439,1810
VAIPE_P_164_6.jpg,24,0.9143577814102172,905,1115,1767,1504
VAIPE_P_164_6.jpg,24,0.9546005725860596,1249,1668,1790,2525
VAIPE_P_164_7.jpg,95,0.9341016411781312,1721,1728,2086,2085
VAIPE_P_164_7.jpg,24,0.9575986266136168,2167,2013,2510,2765
VAIPE_P_164_7.jpg,24,0.9015766382217408,1899,2067,2244,2790
VAIPE_P_164_8.jpg,95,0.9503792524337769,978,1448,1365,1836
VAIPE_P_164_8.jpg,24,0.902794361114502,1178,1703,1650,2538
VAIPE_P_164_8.jpg,24,0.8790318369865417,1507,1701,1964,2555
VAIPE_P_164_9.jpg,24,0.8144453763961792,1737,1421,2090,2238
VAIPE_P_164_9.jpg,95,0.8808584809303284,700,1732,1111,2141
VAIPE_P_164_9.jpg,24,0.92083340883255,1284,1583,1626,2397
VAIPE_P_165_0.jpg,29,0.813296914100647,456,465,525,575
VAIPE_P_165_0.jpg,107,1.0,105,334,344,475
VAIPE_P_165_0.jpg,107,1.0,381,427,496,631
VAIPE_P_165_0.jpg,91,0.9843336939811708,254,633,411,786
VAIPE_P_165_1.jpg,29,0.8504876494407654,382,448,439,524
VAIPE_P_165_1.jpg,91,0.9855947494506836,285,669,381,811
VAIPE_P_165_1.jpg,107,1.0,280,537,413,699
VAIPE_P_165_1.jpg,26,0.4588640630245209,327,514,453,643
VAIPE_P_165_10.jpg,29,0.8345034122467041,1598,3064,1909,3449
VAIPE_P_165_10.jpg,26,0.540513277053833,1001,1862,1644,2372
VAIPE_P_165_10.jpg,91,0.9936971068382264,1187,2872,1606,3453
VAIPE_P_165_10.jpg,107,1.0,1073,2463,1821,3018
VAIPE_P_165_11.jpg,29,0.7414272427558899,1411,973,1764,1218
VAIPE_P_165_11.jpg,91,0.9902257323265076,1306,1974,1727,2488
VAIPE_P_165_11.jpg,107,1.0,1117,1463,1853,1833
VAIPE_P_165_11.jpg,26,0.4419812560081482,355,1567,1025,1898
VAIPE_P_165_12.jpg,29,0.627173900604248,1708,1725,1941,2139
VAIPE_P_165_12.jpg,107,1.0,1383,1681,1758,2517
VAIPE_P_165_12.jpg,91,0.9898059964179992,1030,2197,1473,2823
VAIPE_P_165_12.jpg,26,0.4962313175201416,904,1767,1419,2511
VAIPE_P_165_13.jpg,29,0.8723767399787903,874,2470,1282,2694
VAIPE_P_165_13.jpg,91,0.9908128380775452,271,1911,926,2292
VAIPE_P_165_13.jpg,26,0.5250780582427979,1190,1756,1961,2173
VAIPE_P_165_13.jpg,107,1.0,1370,2501,2192,3053
VAIPE_P_165_14.jpg,29,0.9119111895561218,1212,2672,1573,2881
VAIPE_P_165_14.jpg,91,0.9917763471603394,703,2149,1277,2481
VAIPE_P_165_14.jpg,26,0.6511307954788208,1339,2065,2004,2407
VAIPE_P_165_14.jpg,107,1.0,1096,1597,1681,2154
VAIPE_P_165_15.jpg,91,0.9925090670585632,2060,1795,2648,2118
VAIPE_P_165_15.jpg,29,0.7829751372337341,2160,1517,2447,1840
VAIPE_P_165_15.jpg,107,1.0,1789,2059,2541,2553
VAIPE_P_165_15.jpg,26,0.635246992111206,1745,1337,2242,1983
VAIPE_P_165_16.jpg,107,1.0,634,2388,908,2852
VAIPE_P_165_16.jpg,91,0.9901646971702576,118,2241,551,2933
VAIPE_P_165_16.jpg,107,1.0,37,1665,868,2336
VAIPE_P_165_16.jpg,107,1.0,215,1270,986,1837
VAIPE_P_165_17.jpg,29,0.8461172580718994,1112,2683,1381,3005
VAIPE_P_165_17.jpg,107,1.0,1242,1518,1834,2132
VAIPE_P_165_17.jpg,91,0.9907767176628112,1471,2320,1782,2870
VAIPE_P_165_17.jpg,107,1.0,395,2198,1068,2561
VAIPE_P_165_18.jpg,29,0.6815125346183777,2000,969,2342,1275
VAIPE_P_165_18.jpg,91,0.9893324375152588,1245,1795,1879,2262
VAIPE_P_165_18.jpg,107,1.0,1437,1183,2223,1739
VAIPE_P_165_18.jpg,107,1.0,623,812,1348,1358
VAIPE_P_165_19.jpg,29,0.8806123733520508,1353,2657,1653,2986
VAIPE_P_165_19.jpg,91,0.9930294156074524,1722,2373,1989,2920
VAIPE_P_165_19.jpg,107,1.0,1681,1580,2143,2218
VAIPE_P_165_19.jpg,107,1.0,825,2040,1508,2364
VAIPE_P_165_2.jpg,29,0.7528901100158691,347,359,416,443
VAIPE_P_165_2.jpg,107,1.0,183,458,397,582
VAIPE_P_165_2.jpg,91,0.9740402698516846,281,627,424,762
VAIPE_P_165_2.jpg,26,0.4269183874130249,242,562,421,683
VAIPE_P_165_3.jpg,29,0.7649373412132263,234,529,315,591
VAIPE_P_165_3.jpg,91,0.9859817028045654,247,590,383,676
VAIPE_P_165_3.jpg,107,1.0,305,525,498,606
VAIPE_P_165_3.jpg,26,0.571758508682251,267,394,365,550
VAIPE_P_165_4.jpg,29,0.6032121181488037,314,519,405,587
VAIPE_P_165_4.jpg,91,0.9834393858909608,270,446,419,541
VAIPE_P_165_4.jpg,107,1.0,270,544,469,684
VAIPE_P_165_4.jpg,26,0.4220549166202545,134,592,296,731
VAIPE_P_165_5.jpg,91,0.9905952215194702,1041,1093,1578,1494
VAIPE_P_165_5.jpg,29,0.7267422080039978,1198,2108,1381,2448
VAIPE_P_165_5.jpg,107,1.0,140,1589,804,1914
VAIPE_P_165_5.jpg,107,1.0,1307,2571,1983,3008
VAIPE_P_165_6.jpg,29,0.8558681607246399,975,2304,1249,2626
VAIPE_P_165_6.jpg,91,0.992046594619751,1220,1962,1574,2507
VAIPE_P_165_6.jpg,107,1.0,1242,1510,1849,2031
VAIPE_P_165_6.jpg,107,1.0,827,1614,1280,2324
VAIPE_P_165_7.jpg,107,1.0,1718,2105,2416,2536
VAIPE_P_165_7.jpg,91,0.9902668595314026,1609,1813,2004,2274
VAIPE_P_165_7.jpg,29,0.7100619077682495,1978,1795,2246,2098
VAIPE_P_165_7.jpg,26,0.718630850315094,1443,1331,1956,1848
VAIPE_P_165_8.jpg,91,0.9889834523200988,691,2572,1225,2914
VAIPE_P_165_8.jpg,29,0.698298454284668,1341,2284,1638,2558
VAIPE_P_165_8.jpg,107,1.0,1299,2312,1924,2857
VAIPE_P_165_8.jpg,26,0.43846595287323,783,2220,1390,2651
VAIPE_P_165_9.jpg,91,0.990341305732727,1716,2054,2314,2369
VAIPE_P_165_9.jpg,29,0.729433000087738,1741,1804,2076,2119
VAIPE_P_165_9.jpg,26,0.4712502956390381,1377,1702,1800,2327
VAIPE_P_165_9.jpg,107,1.0,1551,2321,2228,2792
VAIPE_P_166_0.jpg,107,1.0,717,2349,1090,2689
VAIPE_P_166_0.jpg,89,0.9845634698867798,1356,2192,1800,3049
VAIPE_P_166_0.jpg,43,0.7462176084518433,780,1245,1447,2260
VAIPE_P_166_1.jpg,107,1.0,780,1398,1109,1711
VAIPE_P_166_1.jpg,89,0.9731980562210084,1017,1953,1426,2753
VAIPE_P_166_1.jpg,43,0.7598004341125488,1304,1318,1723,2256
VAIPE_P_166_10.jpg,107,1.0,1062,2142,1325,2406
VAIPE_P_166_10.jpg,19,0.9335241913795472,1203,1800,1747,2569
VAIPE_P_166_10.jpg,89,0.9598639607429504,1159,2365,1591,3066
VAIPE_P_166_11.jpg,107,1.0,1268,2022,1530,2290
VAIPE_P_166_11.jpg,89,0.8904376029968262,1423,2195,1921,2858
VAIPE_P_166_11.jpg,19,0.9441640973091124,1695,1560,2482,2095
VAIPE_P_166_12.jpg,107,1.0,1230,2344,1507,2614
VAIPE_P_166_12.jpg,19,0.9066119194030762,1264,1639,1660,2458
VAIPE_P_166_12.jpg,89,0.980762779712677,1079,2560,1428,3280
VAIPE_P_166_13.jpg,107,1.0,2267,1998,2553,2269
VAIPE_P_166_13.jpg,19,0.892283022403717,251,1942,925,2536
VAIPE_P_166_13.jpg,89,0.9885181784629822,1052,1405,1476,2026
VAIPE_P_166_14.jpg,107,1.0,1041,1832,1319,2104
VAIPE_P_166_14.jpg,19,0.8992393016815186,1255,1209,1692,2039
VAIPE_P_166_14.jpg,89,0.9189549088478088,1139,2078,1758,2645
VAIPE_P_166_15.jpg,107,1.0,877,1952,1169,2251
VAIPE_P_166_15.jpg,19,0.8725336790084839,1639,919,2178,1809
VAIPE_P_166_15.jpg,89,0.9643390774726868,1104,2031,1798,2560
VAIPE_P_166_16.jpg,107,1.0,973,1970,1321,2330
VAIPE_P_166_16.jpg,89,0.9783127307891846,1352,2134,2147,2779
VAIPE_P_166_16.jpg,19,0.924796998500824,1424,1494,2390,2178
VAIPE_P_166_17.jpg,107,1.0,1287,1816,1581,2109
VAIPE_P_166_17.jpg,19,0.9037328958511353,996,1103,1851,1694
VAIPE_P_166_17.jpg,89,0.9240397214889526,1442,2253,1913,2954
VAIPE_P_166_18.jpg,107,1.0,1036,2094,1324,2389
VAIPE_P_166_18.jpg,89,0.8603336811065674,1271,2397,1968,3011
VAIPE_P_166_18.jpg,19,0.8817754983901978,1405,2136,2239,2790
VAIPE_P_166_19.jpg,107,1.0,1173,1347,1454,1640
VAIPE_P_166_19.jpg,19,0.8875938057899475,1454,1434,1833,2254
VAIPE_P_166_19.jpg,89,0.9692816138267516,692,1830,1388,2236
VAIPE_P_166_2.jpg,107,1.0,638,1749,969,2056
VAIPE_P_166_2.jpg,89,0.982592225074768,1762,1199,2185,1978
VAIPE_P_166_2.jpg,43,0.7418141961097717,1125,1197,1616,2147
VAIPE_P_166_20.jpg,107,1.0,1199,1741,1465,2014
VAIPE_P_166_20.jpg,19,0.913347065448761,1315,1170,2118,1613
VAIPE_P_166_20.jpg,89,0.9754324555397034,1143,2147,1734,2718
VAIPE_P_166_21.jpg,107,1.0,1609,1975,1818,2189
VAIPE_P_166_21.jpg,19,0.911704421043396,812,1963,1213,2527
VAIPE_P_166_21.jpg,89,0.8903352618217468,1477,2442,1883,2927
VAIPE_P_166_22.jpg,107,1.0,661,1809,1053,2197
VAIPE_P_166_22.jpg,89,0.9804338812828064,1199,2481,2037,3206
VAIPE_P_166_22.jpg,19,0.9035343527793884,1080,1733,2067,2404
VAIPE_P_166_23.jpg,107,1.0,1389,2238,1614,2489
VAIPE_P_166_23.jpg,89,0.8451160788536072,1382,2563,1737,3154
VAIPE_P_166_23.jpg,19,0.9427140355110168,1565,2138,1878,2839
VAIPE_P_166_24.jpg,107,1.0,1239,1826,1507,2078
VAIPE_P_166_24.jpg,89,0.5705968737602234,1336,2011,1841,2619
VAIPE_P_166_24.jpg,19,0.8876938819885254,1091,1217,1707,1914
VAIPE_P_166_25.jpg,107,1.0,1031,1603,1333,1921
VAIPE_P_166_25.jpg,89,0.9478955268859864,1454,2190,2230,2657
VAIPE_P_166_25.jpg,19,0.901441216468811,1263,1437,2053,2150
VAIPE_P_166_26.jpg,47,0.1914986222982406,1358,2321,1649,2602
VAIPE_P_166_26.jpg,89,0.988190531730652,1251,2562,1610,3289
VAIPE_P_166_26.jpg,19,0.9344770312309264,1209,1665,1863,2424
VAIPE_P_166_27.jpg,107,1.0,1114,2152,1360,2420
VAIPE_P_166_27.jpg,19,0.9245025515556335,1129,1813,1761,2556
VAIPE_P_166_27.jpg,89,0.9744753241539,1132,2383,1524,3087
VAIPE_P_166_3.jpg,107,1.0,555,1370,853,1677
VAIPE_P_166_3.jpg,43,0.67618328332901,1077,2059,1765,2786
VAIPE_P_166_3.jpg,89,0.9445136189460754,923,1269,1550,1906
VAIPE_P_166_4.jpg,107,1.0,2092,1456,2488,1843
VAIPE_P_166_4.jpg,43,0.6807979345321655,454,1992,870,2895
VAIPE_P_166_4.jpg,89,0.9836965203285216,1719,2419,2354,3142
VAIPE_P_166_5.jpg,107,1.0,1941,2121,2259,2432
VAIPE_P_166_5.jpg,89,0.9820607900619508,793,1083,1519,1875
VAIPE_P_166_5.jpg,43,0.766711413860321,1382,1869,1848,2848
VAIPE_P_166_6.jpg,107,1.0,808,2167,1107,2451
VAIPE_P_166_6.jpg,89,0.986164927482605,1889,2007,2328,2709
VAIPE_P_166_6.jpg,43,0.709138810634613,985,1459,1725,2156
VAIPE_P_166_7.jpg,107,1.0,858,1808,1148,2107
